DICTION             27     201304 Nuclides                        3000002700001 
58-CE-136  (1 3      CS  )                                        3000002701230 
58-CE-137  (1 3      C  1)                                        3000002701231 
58-CE-138  (1 3      CS  )                                        3000002701232 
58-CE-139  (1 3      C  1)                                        3000002701233 
58-CE-140  (1 3      CS  )                                        3000002701234 
58-CE-141  (1 3      C   )                                        3000002701235 
58-CE-142  (1 3      CS  )                                        3000002701236 
58-CE-143  (1 3      C   )                                        3000002701237 
58-CE-144  (1 3      C   )                                        3000002701238 
58-CE-145  (  3      T   )                                        3000002701239 
58-CE-146  (  3      T   )                                        3000002701240 
58-CE-147  (  3          )                                        3000002701241 
58-CE-148  (  3          )                                        3000002701242 
58-CE-149  (  3          )                                        3000002701243 
58-CE-150  (  3          )                                        3000002701244 
58-CE-151  (1234         )                                        3000002701245 
58-CE-152  (1234         )                                        3000002701246 
58-CE-153  (1234         )                                        3000002701247 
59-PR-127  (1234         )                                        3000002701248 
59-PR-128  (1234         )                                        3000002701249 
59-PR-129  (1234         )                                        3000002701250 
59-PR-130  (1234         )                                        3000002701251 
59-PR-131  (1234         )                                        3000002701252 
59-PR-132  (1234         )                                        3000002701253 
59-PR-133  (1234         )                                        3000002701254 
59-PR-134  (1234         )                                        3000002701255 
59-PR-135  (1234         )                                        3000002701256 
59-PR-136  (1234         )                                        3000002701257 
59-PR-137  (  3      T   )                                        3000002701258 
59-PR-138  (  3      T  1)                                        3000002701259 
59-PR-139  (1 3      C   )                                        3000002701260 
59-PR-140  (1 3      C   )                                        3000002701261 
59-PR-141  (1 34     CS  )                                        3000002701262 
59-PR-142  (1 3      C  1)                                        3000002701263 
59-PR-143  (1 3      C   )                                        3000002701264 
59-PR-144  (1 3      C  1)                                        3000002701265 
59-PR-145  (1 3      C   )                                        3000002701266 
59-PR-146  (  3      T   )                                        3000002701267 
59-PR-147  (  3      T   )                                        3000002701268 
59-PR-148  (  3      T  1)                                        3000002701269 
59-PR-149  (  3          )                                        3000002701270 
59-PR-150  (1234         )                                        3000002701271 
59-PR-151  (1234         )                                        3000002701272 
59-PR-152  (1234         )                                        3000002701273 
59-PR-153  (1234         )                                        3000002701274 
59-PR-154  (1234         )                                        3000002701275 
60-ND-0    (1  4     CS  )                                        3000002701276 
60-ND-129  (1234         )                                        3000002701277 
60-ND-130  (1234         )                                        3000002701278 
60-ND-131  (1234         )                                        3000002701279 
60-ND-132  (1234         )                                        3000002701280 
60-ND-133  (1234         )                                        3000002701281 
60-ND-134  (1234         )                                        3000002701282 
60-ND-135  (1234         )                                        3000002701283 
60-ND-136  (1234         )                                        3000002701284 
60-ND-137  (1234         )                                        3000002701285 
60-ND-138  (  3          )                                        3000002701286 
60-ND-139  (1 3      C  1)                                        3000002701287 
60-ND-140  (1 3      C   )                                        3000002701288 
60-ND-141  (1 3      C  1)                                        3000002701289 
60-ND-142  (1 34     CS  )                                        3000002701290 
60-ND-143  (1 34     CS  )                                        3000002701291 
60-ND-144  (1 34     CS  )                                        3000002701292 
60-ND-145  (1 34     CS  )                                        3000002701293 
60-ND-146  (1 34     CS  )                                        3000002701294 
60-ND-147  (1 3      C   )                                        3000002701295 
60-ND-148  (1 34     CS  )                                        3000002701296 
60-ND-149  (1 3      C   )                                        3000002701297 
60-ND-150  (1 34     CS  )                                        3000002701298 
60-ND-151  (1 3      C   )                                        3000002701299 
60-ND-152  (  3          )                                        3000002701300 
60-ND-154  (  3          )                                        3000002701301 
61-PM-132  (1234         )                                        3000002701302 
61-PM-133  (1234         )                                        3000002701303 
61-PM-134  (1234         )                                        3000002701304 
61-PM-135  (1234         )                                        3000002701305 
61-PM-136  (1234         )                                        3000002701306 
61-PM-137  (1234         )                                        3000002701307 
61-PM-138  (1234         )                                        3000002701308 
61-PM-139  (1234         )                                        3000002701309 
61-PM-140  (  3         1)                                        3000002701310 
61-PM-141  (  3      T   )                                        3000002701311 
61-PM-142  (  3      T   )                                        3000002701312 
61-PM-143  (  3      T   )                                        3000002701313 
61-PM-144  (  3      T   )                                        3000002701314 
61-PM-145  (  3      T   )                                        3000002701315 
61-PM-146  (1 3      C   )                                        3000002701316 
61-PM-147  (1 3      C   )                                        3000002701317 
61-PM-148  (1 3      C  1)                                        3000002701318 
61-PM-149  (1 3      C   )                                        3000002701319 
61-PM-150  (  34     T   )                                        3000002701320 
61-PM-151  (1 3      C   )                                        3000002701321 
61-PM-152  (  3      T  2)                                        3000002701322 
61-PM-153  (  3          )                                        3000002701323 
61-PM-154  (  3      T  1)                                        3000002701324 
61-PM-156  (  3          )                                        3000002701325 
62-SM-0    (1  4     CS  )                                        3000002701326 
62-SM-134  (1234         )                                        3000002701327 
62-SM-135  (1234         )                                        3000002701328 
62-SM-136  (1234         )                                        3000002701329 
62-SM-137  (1234         )                                        3000002701330 
62-SM-138  (1234         )                                        3000002701331 
62-SM-139  (1234         )                                        3000002701332 
62-SM-140  (  3          )                                        3000002701333 
62-SM-141  (  3         1)                                        3000002701334 
62-SM-142  (  3      T   )                                        3000002701335 
62-SM-143  (1 34     C  1)                                        3000002701336 
62-SM-144  (1 3      CS  )                                        3000002701337 
62-SM-145  (1 34     C   )                                        3000002701338 
62-SM-146  (1 3      C   )                                        3000002701339 
62-SM-147  (1 3      C   )                                        3000002701340 
62-SM-148  (1 3      CS  )                                        3000002701341 
62-SM-149  (1 3      CS  )                                        3000002701342 
62-SM-150  (1 3      CS  )                                        3000002701343 
62-SM-151  (1 3      C   )                                        3000002701344 
62-SM-152  (1 34     CS  )                                        3000002701345 
62-SM-153  (1 3      C   )                                        3000002701346 
62-SM-154  (1 34     CS  )                                        3000002701347 
62-SM-155  (  3      T   )                                        3000002701348 
62-SM-156  (1 3      C   )                                        3000002701349 
62-SM-157  (  3      T   )                                        3000002701350 
62-SM-158  (  3          )                                        3000002701351 
63-EU-0    (1        CS  )                                        3000002701352 
63-EU-137  (1234         )                                        3000002701353 
63-EU-138  (1234         )                                        3000002701354 
63-EU-139  (1234         )                                        3000002701355 
63-EU-140  (1234         )                                        3000002701356 
63-EU-141  (1234         )                                        3000002701357 
63-EU-142  (  3         1)                                        3000002701358 
63-EU-143  (  3          )                                        3000002701359 
63-EU-144  (  3          )                                        3000002701360 
63-EU-145  (  3      T   )                                        3000002701361 
63-EU-146  (  3      T   )                                        3000002701362 
63-EU-147  (  3      T   )                                        3000002701363 
63-EU-148  (  3      T   )                                        3000002701364 
63-EU-149  (  3      T   )                                        3000002701365 
63-EU-150  (  3      T  1)                                        3000002701366 
63-EU-151  (1 3      CS  )                                        3000002701367 
63-EU-152  (1 34     C  2)                                        3000002701368 
63-EU-153  (1 3      CS  )                                        3000002701369 
63-EU-154  (1 3      C  1)                                        3000002701370 
63-EU-155  (1 3      C   )                                        3000002701371 
63-EU-156  (1 34     C   )                                        3000002701372 
63-EU-157  (1 3      C   )                                        3000002701373 
63-EU-158  (1 3      C   )                                        3000002701374 
63-EU-159  (  3      T   )                                        3000002701375 
63-EU-160  (123          )                                        3000002701376 
64-GD-0    (1  4     CS  )                                        3000002701377 
64-GD-138  (  3          )                                        3000002701378 
64-GD-139  (1234         )                                        3000002701379 
64-GD-140  (1234         )                                        3000002701380 
64-GD-141  (1234         )                                        3000002701381 
64-GD-142  (1234         )                                        3000002701382 
64-GD-143  (1234         )                                        3000002701383 
64-GD-144  (  3          )                                        3000002701384 
64-GD-145  (  3         1)                                        3000002701385 
64-GD-146  (  3      T   )                                        3000002701386 
64-GD-147  (1 3      C   )                                        3000002701387 
64-GD-148  (1 3      C   )                                        3000002701388 
64-GD-149  (  3      T   )                                        3000002701389 
64-GD-150  (1 3      C   )                                        3000002701390 
64-GD-151  (  3      T   )                                        3000002701391 
64-GD-152  (1 34     CS  )                                        3000002701392 
64-GD-153  (1 3      C   )                                        3000002701393 
64-GD-154  (1 34     CS  )                                        3000002701394 
64-GD-155  (1 34     CS A)                                        3000002701395 
64-GD-156  (1 34     CS  )                                        3000002701396 
64-GD-157  (1 34     CS  )                                        3000002701397 
64-GD-158  (1 34     CS  )                                        3000002701398 
64-GD-159  (1 34     C   )                                        3000002701399 
64-GD-160  (1 34     CS  )                                        3000002701400 
64-GD-161  (1 34     C   )                                        3000002701401 
64-GD-162  (  3      T   )                                        3000002701402 
64-GD-165  (         T   )                                        3000002701403 
65-TB-142  (1234         )                                        3000002701404 
65-TB-143  (1234         )                                        3000002701405 
65-TB-144  (1234         )                                        3000002701406 
65-TB-145  (1234         )                                        3000002701407 
65-TB-146  (  3         1)                                        3000002701408 
65-TB-147  (  3         1)                                        3000002701409 
           2 isomers exist, not known which one is ground state   3000002701410 
65-TB-148  (  3      T  1)                                        3000002701411 
65-TB-149  (  3         1)                                        3000002701412 
65-TB-150  (  3      T  1)                                        3000002701413 
           2 isomers exist, not known which one is ground state   3000002701414 
65-TB-151  (  3      T  1)                                        3000002701415 
65-TB-152  (  3      T  1)                                        3000002701416 
65-TB-153  (  3      T   )                                        3000002701417 
65-TB-154  (  3      T  2)                                        3000002701418 
65-TB-155  (  3      T   )                                        3000002701419 
65-TB-156  (  3      T  2)                                        3000002701420 
65-TB-157  (  3      T   )                                        3000002701421 
65-TB-158  (  3      T  1)                                        3000002701422 
65-TB-159  (1 3      CS  )                                        3000002701423 
65-TB-160  (1 34     C   )                                        3000002701424 
65-TB-161  (1 34     C   )                                        3000002701425 
65-TB-162  (  3      T   )                                        3000002701426 
65-TB-163  (  3      T   )                                        3000002701427 
65-TB-164  (  3          )                                        3000002701428 
66-DY-0    (1  4     CS  )                                        3000002701429 
66-DY-144  (1234         )                                        3000002701430 
66-DY-145  (1234         )                                        3000002701431 
66-DY-146  (  3         1)                                        3000002701432 
66-DY-147  (  3         1)                                        3000002701433 
66-DY-148  (  3          )                                        3000002701434 
66-DY-149  (  3         1)                                        3000002701435 
66-DY-150  (  3      T   )                                        3000002701436 
66-DY-151  (  3      T   )                                        3000002701437 
66-DY-152  (  3      T   )                                        3000002701438 
66-DY-153  (  3      T   )                                        3000002701439 
66-DY-154  (  3      T   )                                        3000002701440 
66-DY-155  (  3      T   )                                        3000002701441 
66-DY-156  (1 3      CS  )                                        3000002701442 
66-DY-157  (  3      T   )                                        3000002701443 
66-DY-158  (1 3      CS  )                                        3000002701444 
66-DY-159  (1 3      C   )                                        3000002701445 
66-DY-160  (1 3      CS  )                                        3000002701446 
66-DY-161  (1 3      CS  )                                        3000002701447 
66-DY-162  (1 3      CS  )                                        3000002701448 
66-DY-163  (1 34     CS  )                                        3000002701449 
66-DY-164  (1 3      CS  )                                        3000002701450 
66-DY-165  (1 34     C  1)                                        3000002701451 
66-DY-166  (  3      T   )                                        3000002701452 
66-DY-167  (  3      T   )                                        3000002701453 
67-HO-146  (1234         )                                        3000002701454 
67-HO-147  (1234         )                                        3000002701455 
67-HO-148  (1234         )                                        3000002701456 
67-HO-149  (  3          )                                        3000002701457 
67-HO-150  (  3          )                                        3000002701458 
67-HO-151  (  3         1)                                        3000002701459 
67-HO-152  (  3      T  1)                                        3000002701460 
           2 isomers exist, not known which one is ground state   3000002701461 
67-HO-153  (  3      T  1)                                        3000002701462 
           2 isomers exist, not known which one is ground state   3000002701463 
67-HO-154  (  3         1)                                        3000002701464 
67-HO-155  (  3          )                                        3000002701465 
67-HO-156  (1234        1)                                        3000002701466 
67-HO-157  (  3          )                                        3000002701467 
67-HO-158  (  3      T  2)                                        3000002701468 
67-HO-159  (  3      T  1)                                        3000002701469 
67-HO-160  (  3      T  2)                                        3000002701470 
67-HO-161  (  3      T  1)                                        3000002701471 
67-HO-162  (  3      T  1)                                        3000002701472 
67-HO-163  (  3      T  1)                                        3000002701473 
67-HO-164  (1 3      C  1)                                        3000002701474 
67-HO-165  (1 34     CS  )                                        3000002701475 
67-HO-166  (1 34     C  1)                                        3000002701476 
67-HO-167  (1 3      C   )                                        3000002701477 
67-HO-168  (  3      T   )                                        3000002701478 
67-HO-169  (  3      T   )                                        3000002701479 
67-HO-170  (  3      T  1)                                        3000002701480 
68-ER-0    (1  4     CS  )                                        3000002701481 
68-ER-148  (1234         )                                        3000002701482 
68-ER-149  (1234         )                                        3000002701483 
68-ER-150  (  3          )                                        3000002701484 
68-ER-151  (  3          )                                        3000002701485 
68-ER-152  (  3          )                                        3000002701486 
68-ER-153  (  3          )                                        3000002701487 
68-ER-154  (  3          )                                        3000002701488 
68-ER-155  (  3          )                                        3000002701489 
68-ER-156  (  3          )                                        3000002701490 
68-ER-157  (  3          )                                        3000002701491 
68-ER-158  (  3          )                                        3000002701492 
68-ER-159  (  3          )                                        3000002701493 
68-ER-160  (  3      T   )                                        3000002701494 
68-ER-161  (  3      T   )                                        3000002701495 
68-ER-162  (1 3      CS  )                                        3000002701496 
68-ER-163  (  3      T   )                                        3000002701497 
68-ER-164  (1 34     CS  )                                        3000002701498 
68-ER-165  (1 3      C   )                                        3000002701499 
68-ER-166  (1 34     CS  )                                        3000002701500 
68-ER-167  (1 34     CS 1)                                        3000002701501 
68-ER-168  (1 3      CS  )                                        3000002701502 
68-ER-169  (1 3      C   )                                        3000002701503 
68-ER-170  (1 3      CS  )                                        3000002701504 
68-ER-171  (  3      T   )                                        3000002701505 
68-ER-172  (  3      T   )                                        3000002701506 
68-ER-173  (  3          )                                        3000002701507 
69-TM-152  (  3          )                                        3000002701508 
69-TM-153  (  3         1)                                        3000002701509 
69-TM-154  (  3         1)                                        3000002701510 
           2 isomers exist, not known which one is ground state   3000002701511 
69-TM-155  (  3          )                                        3000002701512 
69-TM-156  (  3          )                                        3000002701513 
69-TM-157  (  3          )                                        3000002701514 
69-TM-158  (  3          )                                        3000002701515 
69-TM-159  (  3          )                                        3000002701516 
69-TM-160  (  3          )                                        3000002701517 
69-TM-161  (  3      T   )                                        3000002701518 
69-TM-162  (  3      T  1)                                        3000002701519 
69-TM-163  (  3      T   )                                        3000002701520 
69-TM-164  (  3      T  1)                                        3000002701521 
69-TM-165  (  3      T   )                                        3000002701522 
69-TM-166  (  3      T   )                                        3000002701523 
69-TM-167  (  3      T   )                                        3000002701524 
69-TM-168  (1 3      C   )                                        3000002701525 
69-TM-169  (1 3      CS  )                                        3000002701526 
69-TM-170  (1 3      C   )                                        3000002701527 
69-TM-171  (1 3      C   )                                        3000002701528 
69-TM-172  (  3      T   )                                        3000002701529 
69-TM-173  (  3      T   )                                        3000002701530 
69-TM-174  (  3      T   )                                        3000002701531 
69-TM-175  (  3      T   )                                        3000002701532 
69-TM-176  (  3          )                                        3000002701533 
70-YB-0    (1  4     CS  )                                        3000002701534 
70-YB-153  (1234         )                                        3000002701535 
70-YB-154  (  3          )                                        3000002701536 
70-YB-155  (  3          )                                        3000002701537 
70-YB-156  (1234         )                                        3000002701538 
70-YB-157  (1234         )                                        3000002701539 
70-YB-158  (1234         )                                        3000002701540 
70-YB-159  (1234         )                                        3000002701541 
70-YB-160  (1234         )                                        3000002701542 
70-YB-161  (1234         )                                        3000002701543 
70-YB-162  (1234         )                                        3000002701544 
70-YB-163  (1234         )                                        3000002701545 
70-YB-164  (1234         )                                        3000002701546 
70-YB-165  (  3      T   )                                        3000002701547 
70-YB-166  (  3      T   )                                        3000002701548 
70-YB-167  (  3      T   )                                        3000002701549 
70-YB-168  (1 3      CS  )                                        3000002701550 
70-YB-169  (1 3      C  1)                                        3000002701551 
70-YB-170  (1 3      CS  )                                        3000002701552 
70-YB-171  (1 34     CS  )                                        3000002701553 
70-YB-172  (1 3      CS  )                                        3000002701554 
70-YB-173  (1 34     CS  )                                        3000002701555 
70-YB-174  (1 3      CS  )                                        3000002701556 
70-YB-175  (1 3      C  A)                                        3000002701557 
70-YB-176  (1 3      CS 1)                                        3000002701558 
70-YB-177  (  3      T  1)                                        3000002701559 
70-YB-178  (  3          )                                        3000002701560 
71-LU-0    (1        CS  )                                        3000002701561 
71-LU-156  (1234         )                                        3000002701562 
71-LU-157  (1234         )                                        3000002701563 
71-LU-158  (1234         )                                        3000002701564 
71-LU-159  (1234         )                                        3000002701565 
71-LU-160  (1234        1)                                        3000002701566 
           2 isomers exist, not known which one is ground state   3000002701567 
71-LU-161  (1234         )                                        3000002701568 
71-LU-162  (1234        2)                                        3000002701569 
           3 isomers exist, not known which one is ground state   3000002701570 
71-LU-163  (1234         )                                        3000002701571 
71-LU-164  (1234         )                                        3000002701572 
71-LU-165  (1234         )                                        3000002701573 
71-LU-166  (1234        2)                                        3000002701574 
71-LU-167  (  3      T   )                                        3000002701575 
71-LU-168  (  3      T  1)                                        3000002701576 
71-LU-169  (  3      T  1)                                        3000002701577 
71-LU-170  (1234     T  A)                                        3000002701578 
71-LU-171  (  3      T  1)                                        3000002701579 
71-LU-172  (  3      T  1)                                        3000002701580 
71-LU-173  (1 3      C   )                                        3000002701581 
71-LU-174  (  3      T  1)                                        3000002701582 
71-LU-175  (1 3      CS  )                                        3000002701583 
71-LU-176  (1 3      C  1)                                        3000002701584 
71-LU-177  (1 3      C  1)                                        3000002701585 
71-LU-178  (1 3      C  1)                                        3000002701586 
71-LU-179  (  3      T   )                                        3000002701587 
71-LU-180  (  3          )                                        3000002701588 
72-HF-0    (1        CS  )                                        3000002701589 
72-HF-158  (  3          )                                        3000002701590 
72-HF-159  (  3          )                                        3000002701591 
72-HF-160  (  3          )                                        3000002701592 
72-HF-161  (  3          )                                        3000002701593 
72-HF-162  (  3          )                                        3000002701594 
72-HF-163  (  3          )                                        3000002701595 
72-HF-164  (  3          )                                        3000002701596 
72-HF-165  (  3          )                                        3000002701597 
72-HF-166  (  3      T   )                                        3000002701598 
72-HF-167  (123          )                                        3000002701599 
72-HF-168  (  3      T   )                                        3000002701600 
72-HF-169  (1234     T   )                                        3000002701601 
72-HF-170  (  3      T   )                                        3000002701602 
72-HF-171  (  34     T   )                                        3000002701603 
72-HF-172  (  3      T   )                                        3000002701604 
72-HF-173  (  34     T   )                                        3000002701605 
72-HF-174  (1 3      CS  )                                        3000002701606 
72-HF-175  (  3      T   )                                        3000002701607 
72-HF-176  (1 3      CS  )                                        3000002701608 
72-HF-177  (1 3      CS 2)                                        3000002701609 
72-HF-178  (1 34     CS 2)                                        3000002701610 
72-HF-179  (1 34     CS 2)                                        3000002701611 
72-HF-180  (1 34     CS 1)                                        3000002701612 
72-HF-181  (1 3      C   )                                        3000002701613 
72-HF-182  (  3      T  1)                                        3000002701614 
72-HF-183  (  3      T   )                                        3000002701615 
72-HF-184  (  3          )                                        3000002701616 
72-HF-185  (1234         )                                        3000002701617 
72-HF-186  (1234         )                                        3000002701618 
72-HF-187  (1234         )                                        3000002701619 
72-HF-188  (1234         )                                        3000002701620 
72-HF-198  (         T   )                                        3000002701621 
73-TA-0    (X         S  )                                        3000002701622 
73-TA-160  (1234         )                                        3000002701623 
73-TA-161  (1234         )                                        3000002701624 
73-TA-162  (1234         )                                        3000002701625 
73-TA-163  (1234         )                                        3000002701626 
73-TA-164  (1234         )                                        3000002701627 
73-TA-165  (1234         )                                        3000002701628 
73-TA-166  (1234         )                                        3000002701629 
73-TA-167  (1234         )                                        3000002701630 
73-TA-168  (1234         )                                        3000002701631 
73-TA-169  (1234         )                                        3000002701632 
73-TA-170  (1234         )                                        3000002701633 
73-TA-171  (1234         )                                        3000002701634 
73-TA-172  (1234         )                                        3000002701635 
73-TA-173  (  3          )                                        3000002701636 
73-TA-174  (  3          )                                        3000002701637 
73-TA-175  (  3      T   )                                        3000002701638 
73-TA-176  (  3          )                                        3000002701639 
73-TA-177  (  3      T   )                                        3000002701640 
73-TA-178  (  3      T  1)                                        3000002701641 
           2 isomers exist, not known which one is ground state   3000002701642 
73-TA-179  (1 3      T   )                                        3000002701643 
73-TA-180  (1 3      CS 1)                                        3000002701644 
73-TA-181  (1 34     CS  )                                        3000002701645 
73-TA-182  (1 3      C  2)                                        3000002701646 
73-TA-183  (  3      T   )                                        3000002701647 
73-TA-184  (  3      T   )                                        3000002701648 
73-TA-185  (  3      T   )                                        3000002701649 
73-TA-186  (  3      T   )                                        3000002701650 
73-TA-187  (1234         )                                        3000002701651 
73-TA-188  (1234         )                                        3000002701652 
73-TA-189  (1234         )                                        3000002701653 
74-W-0     (1  4     CS  )                                        3000002701654 
74-W-162   (  3          )                                        3000002701655 
74-W-163   (  3          )                                        3000002701656 
74-W-164   (  3          )                                        3000002701657 
74-W-165   (1234         )                                        3000002701658 
74-W-166   (1234         )                                        3000002701659 
74-W-167   (1234         )                                        3000002701660 
74-W-168   (1234         )                                        3000002701661 
74-W-169   (1234         )                                        3000002701662 
74-W-170   (1234         )                                        3000002701663 
74-W-171   (1234         )                                        3000002701664 
74-W-172   (  3      T   )                                        3000002701665 
74-W-173   (1234         )                                        3000002701666 
74-W-174   (  3      T   )                                        3000002701667 
74-W-175   (1234         )                                        3000002701668 
74-W-176   (  3      T   )                                        3000002701669 
74-W-177   (  3          )                                        3000002701670 
74-W-178   (  3      T   )                                        3000002701671 
74-W-179   (  3      T  1)                                        3000002701672 
74-W-180   (1 3      CS  )                                        3000002701673 
74-W-181   (1 3      C   )                                        3000002701674 
74-W-182   (1 3      CS  )                                        3000002701675 
74-W-183   (1 3      CS 1)                                        3000002701676 
74-W-184   (1 3      CS  )                                        3000002701677 
74-W-185   (1 3      C  1)                                        3000002701678 
74-W-186   (1 3      CS  )                                        3000002701679 
74-W-187   (1 3      C   )                                        3000002701680 
74-W-188   (1 3      C   )                                        3000002701681 
74-W-189   (  3          )                                        3000002701682 
74-W-190   (1234         )                                        3000002701683 
74-W-191   (1234         )                                        3000002701684 
74-W-192   (1234         )                                        3000002701685 
75-RE-0    (1        CS  )                                        3000002701686 
75-RE-165  (1234         )                                        3000002701687 
75-RE-166  (1234         )                                        3000002701688 
75-RE-167  (1234         )                                        3000002701689 
75-RE-168  (  3          )                                        3000002701690 
75-RE-169  (  3          )                                        3000002701691 
75-RE-170  (1234         )                                        3000002701692 
75-RE-171  (1234         )                                        3000002701693 
75-RE-172  (1234         )                                        3000002701694 
75-RE-173  (1234         )                                        3000002701695 
75-RE-174  (1234         )                                        3000002701696 
75-RE-175  (1234         )                                        3000002701697 
75-RE-176  (1234         )                                        3000002701698 
75-RE-177  (  3          )                                        3000002701699 
75-RE-178  (  3          )                                        3000002701700 
75-RE-179  (  3          )                                        3000002701701 
75-RE-180  (  3      T   )                                        3000002701702 
75-RE-181  (  3      T   )                                        3000002701703 
75-RE-182  (  3      T  1)                                        3000002701704 
75-RE-183  (1 3      C   )                                        3000002701705 
75-RE-184  (  3      T  1)                                        3000002701706 
75-RE-185  (1 3      CS  )                                        3000002701707 
75-RE-186  (1 3      C  1)                                        3000002701708 
75-RE-187  (1 3      C   )                                        3000002701709 
75-RE-188  (1 3      C  1)                                        3000002701710 
75-RE-189  (  3      T   )                                        3000002701711 
75-RE-190  (  3      T  1)                                        3000002701712 
75-RE-191  (1234         )                                        3000002701713 
75-RE-192  (  3          )                                        3000002701714 
75-RE-193  (1234         )                                        3000002701715 
75-RE-194  (1234         )                                        3000002701716 
76-OS-0    (1        CS  )                                        3000002701717 
76-OS-165  (  3          )                                        3000002701718 
76-OS-166  (  3          )                                        3000002701719 
76-OS-167  (  3          )                                        3000002701720 
76-OS-168  (  3          )                                        3000002701721 
76-OS-169  (  3          )                                        3000002701722 
76-OS-170  (  3          )                                        3000002701723 
76-OS-171  (  3          )                                        3000002701724 
76-OS-172  (1234         )                                        3000002701725 
76-OS-173  (1234         )                                        3000002701726 
76-OS-174  (1234         )                                        3000002701727 
76-OS-175  (1234         )                                        3000002701728 
76-OS-176  (1234         )                                        3000002701729 
76-OS-177  (1234         )                                        3000002701730 
76-OS-178  (  3      T   )                                        3000002701731 
76-OS-179  (1234         )                                        3000002701732 
76-OS-180  (  3      T   )                                        3000002701733 
76-OS-181  (1234        1)                                        3000002701734 
76-OS-182  (  3      T   )                                        3000002701735 
76-OS-183  (  3      T  1)                                        3000002701736 
76-OS-184  (1 3      CS  )                                        3000002701737 
76-OS-185  (  3      T   )                                        3000002701738 
76-OS-186  (1 3      CS  )                                        3000002701739 
76-OS-187  (1 3      CS  )                                        3000002701740 
76-OS-188  (1 3      CS  )                                        3000002701741 
76-OS-189  (1 3      CS 1)                                        3000002701742 
76-OS-190  (1 3      CS 1)                                        3000002701743 
76-OS-191  (1 3      C  1)                                        3000002701744 
76-OS-192  (1 3      CS 1)                                        3000002701745 
76-OS-193  (1 3      C   )                                        3000002701746 
76-OS-194  (  3      T   )                                        3000002701747 
76-OS-195  (  3          )                                        3000002701748 
77-IR-0    (1        CS  )                                        3000002701749 
77-IR-168  (  3          )                                        3000002701750 
77-IR-169  (  3          )                                        3000002701751 
77-IR-170  (  3          )                                        3000002701752 
77-IR-171  (  3          )                                        3000002701753 
77-IR-172  (1234         )                                        3000002701754 
77-IR-173  (1234         )                                        3000002701755 
77-IR-174  (1234         )                                        3000002701756 
77-IR-175  (1234         )                                        3000002701757 
77-IR-176  (1234         )                                        3000002701758 
77-IR-177  (1234         )                                        3000002701759 
77-IR-178  (1234         )                                        3000002701760 
77-IR-179  (1234         )                                        3000002701761 
77-IR-180  (1234         )                                        3000002701762 
77-IR-181  (1234         )                                        3000002701763 
77-IR-182  (1234         )                                        3000002701764 
77-IR-183  (1234         )                                        3000002701765 
77-IR-184  (  3          )                                        3000002701766 
77-IR-185  (  3          )                                        3000002701767 
77-IR-186  (  3      T  1)                                        3000002701768 
77-IR-187  (  3      T   )                                        3000002701769 
77-IR-188  (  3      T  1)                                        3000002701770 
77-IR-189  (  3      T   )                                        3000002701771 
77-IR-190  (  3      T  2)                                        3000002701772 
77-IR-191  (1 3      CS 1)                                        3000002701773 
77-IR-192  (1 3      C  2)                                        3000002701774 
77-IR-193  (1 3      CS 1)                                        3000002701775 
77-IR-194  (1 3      C  1)                                        3000002701776 
77-IR-195  (  3      T  1)                                        3000002701777 
77-IR-196  (  3      T  1)                                        3000002701778 
77-IR-197  (  3      T  1)                                        3000002701779 
77-IR-198  (  3          )                                        3000002701780 
78-PT-0    (1        CS  )                                        3000002701781 
78-PT-173  (1234         )                                        3000002701782 
78-PT-174  (1234         )                                        3000002701783 
78-PT-175  (1234         )                                        3000002701784 
78-PT-176  (1234         )                                        3000002701785 
